filename,image_path,mask_path,canopy_percentage,canopy_category,canopy_canopy_percentage,canopy_ndvi_mean,canopy_ndvi_std,canopy_exg_mean,canopy_vegetation_pixels,canopy_total_pixels,mask_is_binary,mask_unique_values,mask_num_components,mask_small_artifacts,mask_large_holes,mask_continuity_ratio,mask_river_area_pixels,boundary_edge_pixels,boundary_gradient_variance,boundary_boundary_roughness,alignment_alignment_score,alignment_mask_edges,alignment_overlapping_edges,sharpness,sharpness_quality,brightness_mean_brightness,brightness_std_brightness,brightness_min_brightness,brightness_max_brightness,brightness_dynamic_range,brightness_exposure_quality,shadow_percentage,color_mean_hue,color_mean_saturation,color_std_saturation,color_color_diversity,noise_sigma,noise_level,month
DJI_20250324094614_0055_V_March.png,data\raw\images\DJI_20250324094614_0055_V_March.png,data\raw\masks\DJI_20250324094614_0055_V_March.png,21.6827392578125,Sparse,21.6827392578125,0.020121318224798807,0.08234631942404465,0.1809982748592601,56840,262144,True,"[0, 255]",3,0,1,0.6847702240789973,7899,788,63.40744605292911,1.2982233502538072,0.29314720812182743,788,231,37018.76918440053,Sharp,125.73849105834961,62.65415241876174,0,255,255,Well Exposed,22.103500366210938,34.01447296142578,99.78179550170898,62.780958023554206,22.885082010858934,99.3718486692318,High,March
DJI_20250324094615_0056_V_March.png,data\raw\images\DJI_20250324094615_0056_V_March.png,data\raw\masks\DJI_20250324094615_0056_V_March.png,22.52197265625,Sparse,22.52197265625,0.01827686075373893,0.08784503120246832,0.16060491823682596,59040,262144,True,"[0, 255]",5,0,3,0.8432048681541582,4930,813,66.07449957025436,1.3677736777367773,0.2779827798277983,813,226,36542.725242146495,Sharp,123.6973991394043,62.18470959367098,0,255,255,Well Exposed,22.528839111328125,33.06596755981445,93.89175415039062,62.01519498179054,22.921808449780848,99.5458421230828,High,March
DJI_20250324094616_0057_V_March.png,data\raw\images\DJI_20250324094616_0057_V_March.png,data\raw\masks\DJI_20250324094616_0057_V_March.png,21.65985107421875,Sparse,21.65985107421875,0.01641110091326546,0.08799518000032959,0.15627556595147823,56780,262144,True,"[0, 255]",6,2,2,0.7489316239316239,5616,1212,100.1504195995949,1.4042904290429044,0.2863036303630363,1212,347,35596.96701785494,Sharp,125.50928115844727,64.0050993741229,0,255,255,Well Exposed,22.788238525390625,32.956634521484375,91.29333877563477,59.58689626130342,22.800734824439193,100.42505224422439,High,March
DJI_20250324094616_0058_V_March.png,data\raw\images\DJI_20250324094616_0058_V_March.png,data\raw\masks\DJI_20250324094616_0058_V_March.png,19.3695068359375,Sparse,19.3695068359375,0.015811347267460602,0.08550839725458313,0.15453410429113051,50776,262144,True,"[0, 255]",11,4,4,0.38294771360903623,5489,1229,102.4135958468605,1.4222945484133442,0.31651749389747763,1229,389,35023.375590682874,Sharp,123.54756164550781,63.23277515590873,0,255,255,Well Exposed,23.65264892578125,32.80912780761719,91.0543327331543,60.46121994215232,21.384219988067592,101.07889494081094,High,March
DJI_20250324094617_0059_V_March.png,data\raw\images\DJI_20250324094617_0059_V_March.png,data\raw\masks\DJI_20250324094617_0059_V_March.png,20.61920166015625,Sparse,20.61920166015625,0.0224730536601638,0.08269920646333857,0.15922073663449754,54052,262144,True,"[0, 255]",6,4,1,0.972671285604311,7794,1065,89.45303010602855,1.4338028169014085,0.28262910798122065,1065,301,34537.1259751794,Sharp,120.78937530517578,64.27672708441384,0,255,255,Well Exposed,25.382614135742188,34.53080749511719,90.87589645385742,61.87476318127045,22.114619622705156,101.68286971263328,High,March
DJI_20250324094618_0060_V_March.png,data\raw\images\DJI_20250324094618_0060_V_March.png,data\raw\masks\DJI_20250324094618_0060_V_March.png,18.846511840820312,Sparse,18.846511840820312,0.02834662847037888,0.08680663316486317,0.1631442799287684,49405,262144,True,"[0, 255]",3,1,1,0.9958152388472168,12665,1536,129.07897023649173,1.357421875,0.244140625,1536,375,28004.748563228964,Sharp,113.25686264038086,62.74864794590247,0,255,255,Well Exposed,29.179763793945312,36.706905364990234,93.29124069213867,63.395987852651906,23.845979931542427,104.32201656870373,High,March
DJI_20250324094618_0061_V_March.png,data\raw\images\DJI_20250324094618_0061_V_March.png,data\raw\masks\DJI_20250324094618_0061_V_March.png,20.215225219726562,Sparse,20.215225219726562,0.03867017399318745,0.08063619736370178,0.16874658921185662,52993,262144,True,"[0, 255]",10,4,5,0.9576089215210917,14437,1697,135.37366390228271,1.3512080141426046,0.22687094873305833,1697,385,26789.138397440314,Sharp,110.22138595581055,61.336594908813105,0,255,255,Well Exposed,30.908203125,39.946044921875,90.20380020141602,61.196350111432764,23.142949153087134,104.66041101433926,High,March
DJI_20250324094619_0062_V_March.png,data\raw\images\DJI_20250324094619_0062_V_March.png,data\raw\masks\DJI_20250324094619_0062_V_March.png,14.320755004882812,Sparse,14.320755004882812,0.03018562446911558,0.08016425440408902,0.13242012472713696,37541,262144,True,"[0, 255]",4,2,0,0.876928126025599,12188,1340,106.04166889934277,1.3261194029850747,0.2380597014925373,1340,319,29745.148530088452,Sharp,107.09542846679688,59.813324981755166,0,255,255,Well Exposed,31.855392456054688,38.73236846923828,80.90351486206055,55.41985351046878,22.476755767155964,103.13757484157954,High,March
DJI_20250324094620_0063_V_March.png,data\raw\images\DJI_20250324094620_0063_V_March.png,data\raw\masks\DJI_20250324094620_0063_V_March.png,12.199020385742188,Sparse,12.199020385742188,0.026238326758578043,0.08213000023603387,0.11692871392941943,31979,262144,True,"[0, 255]",15,9,4,0.6323454591706945,15724,1880,155.3724691940941,1.3845744680851064,0.2654255319148936,1880,499,31684.936478317337,Sharp,105.11811828613281,61.425933916039796,0,255,255,Well Exposed,33.78334045410156,38.81153869628906,77.04799270629883,51.996853630675936,23.597208075958264,102.48728045096387,High,March
DJI_20250324094620_0064_V_March.png,data\raw\images\DJI_20250324094620_0064_V_March.png,data\raw\masks\DJI_20250324094620_0064_V_March.png,12.684249877929688,Sparse,12.684249877929688,0.026451590565393035,0.08686335413176915,0.11798628264782475,33251,262144,True,"[0, 255]",11,8,1,0.768521864835562,16602,2094,166.8447071407852,1.3533906399235913,0.2559694364851958,2094,536,32265.772717937827,Sharp,104.5300064086914,62.51184732590592,0,255,255,Well Exposed,34.71221923828125,38.78953170776367,78.48582077026367,53.41207531817286,24.616800004707,102.36229394734441,High,March
DJI_20250324094621_0065_V_March.png,data\raw\images\DJI_20250324094621_0065_V_March.png,data\raw\masks\DJI_20250324094621_0065_V_March.png,12.140274047851562,Sparse,12.140274047851562,0.027738523265339536,0.09058392787030266,0.11628473319259344,31825,262144,True,"[0, 255]",8,4,3,0.9801209571391007,19015,2382,195.21512420969884,1.4168765743073048,0.2304785894206549,2382,549,31111.049771573715,Sharp,101.88982391357422,61.91793880481579,0,255,255,Well Exposed,35.78681945800781,39.513248443603516,78.70270919799805,55.48051840098982,25.850777902328197,102.82854219224957,High,March
DJI_20250324094622_0066_V_March.png,data\raw\images\DJI_20250324094622_0066_V_March.png,data\raw\masks\DJI_20250324094622_0066_V_March.png,8.864212036132812,Sparse,8.864212036132812,0.022503433119275284,0.09316234468183623,0.10027397006165746,23237,262144,True,"[0, 255]",10,7,2,0.9776802828300039,23477,2502,208.64046061139982,1.391286970423661,0.2513988808952838,2502,629,31450.4951847274,Sharp,103.4146842956543,63.571580983892694,0,255,255,Well Exposed,36.209869384765625,40.10034942626953,72.53594207763672,52.358226825370416,29.468052016728493,102.64035633515765,High,March
DJI_20250324094623_0067_V_March.png,data\raw\images\DJI_20250324094623_0067_V_March.png,data\raw\masks\DJI_20250324094623_0067_V_March.png,7.7938079833984375,Sparse,7.7938079833984375,0.01910002216209098,0.09498700220196259,0.10830022774490654,20431,262144,True,"[0, 255]",2,1,0,0.999964388732595,28081,2330,185.57268750353126,1.318884120171674,0.28240343347639485,2330,658,31733.644978200784,Sharp,109.82039642333984,65.58602759217365,0,255,255,Well Exposed,33.96110534667969,38.730323791503906,76.33459854125977,53.22917808228354,27.717107954972334,102.2662679265509,High,March
DJI_20250324094623_0068_V_March.png,data\raw\images\DJI_20250324094623_0068_V_March.png,data\raw\masks\DJI_20250324094623_0068_V_March.png,9.743881225585938,Sparse,9.743881225585938,0.027555497962631268,0.10720870570041913,0.11268578323663452,25543,262144,True,"[0, 255]",16,11,4,0.9816337305777644,26516,2536,211.3069378696079,1.4112776025236593,0.30047318611987384,2536,762,29507.827266727545,Sharp,106.95907974243164,65.37868400531735,0,255,255,Well Exposed,35.894775390625,39.924400329589844,79.9794692993164,53.44225365996874,27.196911799604003,103.3829363997118,High,March
DJI_20250324094624_0069_V_March.png,data\raw\images\DJI_20250324094624_0069_V_March.png,data\raw\masks\DJI_20250324094624_0069_V_March.png,12.587738037109375,Sparse,12.587738037109375,0.03790161403417223,0.11116576958995678,0.11818829704733454,32998,262144,True,"[0, 255]",7,3,3,0.9822713448557229,26962,2318,187.99140314783904,1.3576358930112167,0.29637618636755825,2318,687,27517.269451776287,Sharp,102.70330810546875,64.37082394852352,0,255,255,Well Exposed,37.98980712890625,41.901123046875,80.75792694091797,53.094361947660545,27.43691794292915,104.20069580665802,High,March
DJI_20250324094625_0070_V_March.png,data\raw\images\DJI_20250324094625_0070_V_March.png,data\raw\masks\DJI_20250324094625_0070_V_March.png,16.270828247070312,Sparse,16.270828247070312,0.04627758403756518,0.113800032930212,0.11702339321959253,42653,262144,True,"[0, 255]",4,1,2,0.9937233443308924,24854,1993,156.39571761712432,1.3075765178123433,0.27245358755644755,1993,543,24338.34675428222,Sharp,99.48952102661133,63.151665317636905,0,255,255,Well Exposed,40.08674621582031,44.4836311340332,78.26006317138672,51.47417441112625,28.540335087964085,105.63491208956806,High,March
DJI_20250324094625_0071_V_March.png,data\raw\images\DJI_20250324094625_0071_V_March.png,data\raw\masks\DJI_20250324094625_0071_V_March.png,18.6492919921875,Sparse,18.6492919921875,0.050254907221517126,0.11915896072431073,0.1252021789550781,48888,262144,True,"[0, 255]",3,2,0,0.9984169700807345,25268,2066,163.89920343199265,1.3107454017424975,0.2962245885769603,2066,612,21908.88926305468,Sharp,97.88414001464844,61.66988482594038,0,255,255,Well Exposed,40.8172607421875,43.59895324707031,83.30936050415039,52.1236986612099,27.143691212861803,106.81942405432699,High,March
DJI_20250324094626_0072_V_March.png,data\raw\images\DJI_20250324094626_0072_V_March.png,data\raw\masks\DJI_20250324094626_0072_V_March.png,15.44189453125,Sparse,15.44189453125,0.03928092860058945,0.12236955056492685,0.11902162140490963,40480,262144,True,"[0, 255]",4,1,2,0.975099963649582,27510,2113,170.44176575489,1.3099858021769994,0.28963558920965454,2113,612,21588.369804799557,Sharp,97.35760498046875,63.49447970323396,0,255,255,Well Exposed,42.128753662109375,40.708980560302734,86.61672592163086,53.66889428016027,27.325620483861886,107.42733689162208,High,March
DJI_20250324094627_0073_V_March.png,data\raw\images\DJI_20250324094627_0073_V_March.png,data\raw\masks\DJI_20250324094627_0073_V_March.png,13.628768920898438,Sparse,13.628768920898438,0.03143010979892459,0.13004041173134437,0.10851528691310508,35727,262144,True,"[0, 255]",2,0,0,0.9482193064667291,21340,1564,122.13383858140786,1.2755754475703325,0.2960358056265985,1564,463,25234.867808532523,Sharp,103.73115921020508,65.34932542860886,0,255,255,Well Exposed,38.36517333984375,38.48046875,86.5959587097168,52.958317475987236,26.913338926911766,105.74168604347575,High,March
DJI_20250324094627_0074_V_March.png,data\raw\images\DJI_20250324094627_0074_V_March.png,data\raw\masks\DJI_20250324094627_0074_V_March.png,9.955215454101562,Sparse,9.955215454101562,0.016432249624181078,0.10230984440459431,0.10142259784773285,26097,262144,True,"[0, 255]",5,1,2,0.7668475406966567,17139,1605,126.25720965697838,1.3077881619937695,0.29345794392523367,1605,471,27789.41985581722,Sharp,110.65263366699219,65.00494239273836,0,255,255,Well Exposed,33.39729309082031,37.22663116455078,80.3129653930664,50.08688053020199,26.729992084103408,104.39139954124752,High,March
DJI_20250324094628_0075_V_March.png,data\raw\images\DJI_20250324094628_0075_V_March.png,data\raw\masks\DJI_20250324094628_0075_V_March.png,6.94732666015625,Sparse,6.94732666015625,0.005456343464955181,0.09202923235755503,0.09254319434072457,18212,262144,True,"[0, 255]",7,1,2,0.5311525349967361,13787,1600,131.40459525375263,1.379375,0.285625,1600,457,29432.115599942947,Sharp,113.48088836669922,65.51264191708658,0,255,255,Well Exposed,31.133651733398438,35.71295166015625,78.68742752075195,49.783278759730116,27.1184432854592,103.53235442854242,High,March
DJI_20250324094629_0076_V_March.png,data\raw\images\DJI_20250324094629_0076_V_March.png,data\raw\masks\DJI_20250324094629_0076_V_March.png,7.1445465087890625,Sparse,7.1445465087890625,0.0030663380918600205,0.09207876751357835,0.0908137601964614,18729,262144,True,"[0, 255]",8,0,5,0.5106220824997618,10497,1507,120.98620133974691,1.3536828135368282,0.28798938287989384,1507,434,29290.063839821934,Sharp,114.89371109008789,64.97023295453394,0,255,255,Well Exposed,29.798126220703125,34.42082595825195,79.45584106445312,48.74633144625749,25.823590553335688,103.35761196977316,High,March
DJI_20250324094630_0077_V_March.png,data\raw\images\DJI_20250324094630_0077_V_March.png,data\raw\masks\DJI_20250324094630_0077_V_March.png,9.459686279296875,Sparse,9.459686279296875,0.014070239921361246,0.09934852658968354,0.09627164952895222,24798,262144,True,"[0, 255]",6,0,2,0.7953079899281459,16283,1585,123.21774087868107,1.289589905362776,0.28769716088328073,1585,456,27574.85715989975,Sharp,110.201904296875,65.33513543661721,0,255,255,Well Exposed,33.150482177734375,36.41901397705078,81.60664749145508,50.697083888416394,26.808808802538383,104.55511571832736,High,March
DJI_20250324094630_0078_V_March.png,data\raw\images\DJI_20250324094630_0078_V_March.png,data\raw\masks\DJI_20250324094630_0078_V_March.png,11.967086791992188,Sparse,11.967086791992188,0.025061615885307257,0.11459402268943336,0.09299320894129137,31371,262144,True,"[0, 255]",5,0,3,0.9299000051810787,19301,1565,124.30438052504086,1.3271565495207667,0.2766773162939297,1565,433,27158.049745485623,Sharp,105.03383255004883,65.99279043352047,0,255,255,Well Exposed,36.82708740234375,38.253360748291016,82.81787490844727,53.08418690926218,28.6959655862998,105.23675074250872,High,March
DJI_20250324094631_0079_V_March.png,data\raw\images\DJI_20250324094631_0079_V_March.png,data\raw\masks\DJI_20250324094631_0079_V_March.png,13.864517211914062,Sparse,13.864517211914062,0.026254149734912555,0.12123488693228275,0.09017016840916053,36345,262144,True,"[0, 255]",2,0,1,0.9964353347443466,17954,1163,89.6083116531372,1.2880481513327602,0.2708512467755804,1163,315,26065.56052053246,Sharp,106.59332275390625,66.31718098828345,0,255,255,Well Exposed,36.52381896972656,37.81077194213867,82.60325241088867,52.72671353731421,29.57055363011294,106.17726229194756,High,March
DJI_20250324094632_0080_V_March.png,data\raw\images\DJI_20250324094632_0080_V_March.png,data\raw\masks\DJI_20250324094632_0080_V_March.png,17.9412841796875,Sparse,17.9412841796875,0.040044454098457964,0.13124814582726305,0.10789946013805914,47032,262144,True,"[0, 255]",1,0,0,1.0,13213,744,57.91935701117836,1.2580645161290323,0.23790322580645162,744,177,25280.641045112952,Sharp,112.07587814331055,66.8286931285128,0,255,255,Well Exposed,33.501434326171875,39.33993148803711,86.00041198730469,56.329636753844,30.15969088137754,106.52129951429963,High,March
DJI_20250324094632_0081_V_March.png,data\raw\images\DJI_20250324094632_0081_V_March.png,data\raw\masks\DJI_20250324094632_0081_V_March.png,21.371841430664062,Sparse,21.371841430664062,0.05233957530404548,0.14177730690816995,0.12740309472177547,56025,262144,True,"[0, 255]",1,0,0,1.0,5631,415,32.33916103943101,1.2626506024096384,0.2216867469879518,415,92,23215.528585223918,Sharp,111.32175827026367,65.03780051255409,0,255,255,Well Exposed,32.97386169433594,41.365718841552734,91.8630485534668,58.409849373134485,29.92368178807681,107.18539994185193,High,March
DJI_20250324094633_0082_V_March.png,data\raw\images\DJI_20250324094633_0082_V_March.png,data\raw\masks\DJI_20250324094633_0082_V_March.png,25.22430419921875,Sparse,25.22430419921875,0.06394779196877491,0.14789858122418956,0.1426233179428998,66124,262144,True,"[0, 255]",3,1,1,0.9354172048566262,3871,766,59.71820141558055,1.2819843342036554,0.2859007832898172,766,219,20345.794997748388,Sharp,111.07771682739258,63.4011386538965,0,255,255,Well Exposed,32.69195556640625,44.04386901855469,94.8359489440918,58.87771924080744,31.481405643885648,108.18286860712871,High,March
DJI_20250324094634_0083_V_March.png,data\raw\images\DJI_20250324094634_0083_V_March.png,data\raw\masks\DJI_20250324094634_0083_V_March.png,30.84564208984375,Moderate,30.84564208984375,0.08252440804935637,0.15604379372848973,0.1692836387484681,80860,262144,True,"[0, 255]",5,2,2,0.7561244150839527,3633,738,61.05049185478037,1.3441734417344173,0.31978319783197834,738,236,18718.026793108722,Sharp,111.30011749267578,62.26679920903785,0,255,255,Well Exposed,32.03582763671875,44.36892318725586,102.3038330078125,61.15667903193631,28.08510313580753,108.73569828702571,High,March
DJI_20250324094634_0084_V_March.png,data\raw\images\DJI_20250324094634_0084_V_March.png,data\raw\masks\DJI_20250324094634_0084_V_March.png,34.844970703125,Moderate,34.844970703125,0.10074169262290955,0.17364624843859067,0.1732351564893536,91344,262144,True,"[0, 255]",1,0,0,1.0,1809,243,18.944314978375587,1.300411522633745,0.23045267489711935,243,56,17720.677510424375,Sharp,112.56624221801758,62.299477511150926,0,255,255,Well Exposed,31.354522705078125,46.89080047607422,105.13633728027344,64.32585224325676,29.394516588868598,109.44332235935138,High,March
DJI_20250324094635_0085_V_March.png,data\raw\images\DJI_20250324094635_0085_V_March.png,data\raw\masks\DJI_20250324094635_0085_V_March.png,42.45567321777344,Moderate,42.45567321777344,0.10438209032770962,0.16107299850688717,0.18736766740387556,111295,262144,True,"[0, 255]",1,0,0,1.0,961,115,8.371706992329564,1.2347826086956522,0.3391304347826087,115,39,18864.42640149707,Sharp,117.34530639648438,60.90554866678581,0,255,255,Well Exposed,28.629302978515625,47.00475311279297,101.59794998168945,63.040615218227295,28.016763987334105,108.98269317300026,High,March
DJI_20250324094637_0087_V_March.png,data\raw\images\DJI_20250324094637_0087_V_March.png,data\raw\masks\DJI_20250324094637_0087_V_March.png,42.42210388183594,Moderate,42.42210388183594,0.0947182631716087,0.14737087538470478,0.18555055506089155,111207,262144,True,"[0, 255]",2,1,0,0.999660441426146,2945,397,31.40830858626485,1.3324937027707808,0.3198992443324937,397,127,19523.657508523596,Sharp,109.3366928100586,60.445048725917246,0,255,255,Well Exposed,32.35511779785156,46.9005012512207,98.8611831665039,64.21881523646337,29.095818157773664,108.83431539534718,High,March
DJI_20250324094637_0088_V_March.png,data\raw\images\DJI_20250324094637_0088_V_March.png,data\raw\masks\DJI_20250324094637_0088_V_March.png,42.34771728515625,Moderate,42.34771728515625,0.09762528269439649,0.15434836579919808,0.18505099427466298,111012,262144,True,"[0, 255]",1,0,0,1.0,4386,661,54.446157440543175,1.3751891074130105,0.2617246596066566,661,173,20519.63531863687,Sharp,109.9494743347168,60.58619073162076,0,255,255,Well Exposed,32.08961486816406,46.52641296386719,99.99455261230469,64.58621416123906,28.802027927410187,108.5048663703135,High,March
DJI_20250324094638_0089_V_March.png,data\raw\images\DJI_20250324094638_0089_V_March.png,data\raw\masks\DJI_20250324094638_0089_V_March.png,41.471099853515625,Moderate,41.471099853515625,0.0962173093357412,0.16058388512649102,0.18209216547947304,108714,262144,True,"[0, 255]",4,1,2,0.9419621561456512,6289,790,65.23607076442204,1.3645569620253164,0.29240506329113924,790,231,21964.446920444178,Sharp,113.7048454284668,62.05853769015255,0,255,255,Well Exposed,30.5511474609375,45.53143310546875,99.11953353881836,64.5657163903867,28.710477714165663,108.06652548947628,High,March
DJI_20250324094639_0090_V_March.png,data\raw\images\DJI_20250324094639_0090_V_March.png,data\raw\masks\DJI_20250324094639_0090_V_March.png,41.14189147949219,Moderate,41.14189147949219,0.0990959834714957,0.16327584796865127,0.17447113336301318,107851,262144,True,"[0, 255]",9,5,3,0.9429644407933341,8521,941,78.0043623045458,1.42826780021254,0.2922422954303932,941,275,20754.353738798036,Sharp,113.69768524169922,62.911554151562186,0,255,255,Well Exposed,31.237411499023438,45.74435043334961,95.50065994262695,64.32755185363388,28.48927333700365,108.7872243869666,High,March
DJI_20250324094639_0091_V_March.png,data\raw\images\DJI_20250324094639_0091_V_March.png,data\raw\masks\DJI_20250324094639_0091_V_March.png,37.67738342285156,Moderate,37.67738342285156,0.09824873710508267,0.16861134452888582,0.15943697761086856,98769,262144,True,"[0, 255]",2,1,0,0.99939584340261,8276,943,77.01912385955438,1.3584305408271473,0.30010604453870626,943,283,20879.748385756484,Sharp,116.24267959594727,64.93423569588602,0,255,255,Well Exposed,31.122589111328125,46.02438735961914,89.12934875488281,63.711535051732554,29.42904179323994,108.95329729415195,High,March
DJI_20250324094640_0092_V_March.png,data\raw\images\DJI_20250324094640_0092_V_March.png,data\raw\masks\DJI_20250324094640_0092_V_March.png,29.770660400390625,Sparse,29.770660400390625,0.07515007989527195,0.14395981614019202,0.13101112515318628,78042,262144,True,"[0, 255]",1,0,0,1.0,8308,947,74.0741324205146,1.3051742344244983,0.2576557550158395,947,244,19932.997754991055,Sharp,114.98425674438477,65.35413204131237,0,255,255,Well Exposed,32.36579895019531,43.918914794921875,81.22260665893555,58.22999035191437,29.468514949173034,109.29188539363189,High,March
DJI_20250324094641_0093_V_March.png,data\raw\images\DJI_20250324094641_0093_V_March.png,data\raw\masks\DJI_20250324094641_0093_V_March.png,22.6043701171875,Sparse,22.6043701171875,0.05440210333789917,0.13028027389623922,0.10114415486653644,59256,262144,True,"[0, 255]",1,0,0,1.0,8291,763,61.54757448327926,1.3381389252948885,0.23591087811271297,763,180,18909.59397241005,Sharp,113.44110488891602,64.90357435162463,0,255,255,Well Exposed,32.779693603515625,42.24234390258789,70.6586685180664,55.09759921199288,31.624925161534744,109.57705943239647,High,March
DJI_20250324094641_0094_V_March.png,data\raw\images\DJI_20250324094641_0094_V_March.png,data\raw\masks\DJI_20250324094641_0094_V_March.png,16.171646118164062,Sparse,16.171646118164062,0.03853633989353338,0.11962876941649851,0.07726920632755056,42393,262144,True,"[0, 255]",5,3,1,0.9785960457101397,5513,481,39.78061785926455,1.4074844074844075,0.2910602910602911,481,140,20029.916600577624,Sharp,113.59906005859375,64.1844706238052,0,255,255,Well Exposed,31.638336181640625,46.09534454345703,62.394439697265625,50.75710975700637,39.04312141189596,108.55664599443884,High,March
DJI_20250324094643_0096_V_March.png,data\raw\images\DJI_20250324094643_0096_V_March.png,data\raw\masks\DJI_20250324094643_0096_V_March.png,13.9984130859375,Sparse,13.9984130859375,0.034256015283141754,0.11777596253033916,0.0775376413382736,36696,262144,True,"[0, 255]",7,4,2,0.9814916048418586,12805,940,75.68641695722816,1.2968085106382978,0.32978723404255317,940,310,24909.479218513912,Sharp,117.6048812866211,66.97796503074252,0,255,255,Well Exposed,31.092453002929688,48.37839889526367,63.946189880371094,50.1072173866377,39.5526894660032,106.27167750819223,High,March
DJI_20250324094644_0097_V_March.png,data\raw\images\DJI_20250324094644_0097_V_March.png,data\raw\masks\DJI_20250324094644_0097_V_March.png,17.94891357421875,Sparse,17.94891357421875,0.05707379290025497,0.13664362644922523,0.08925938325769762,47052,262144,True,"[0, 255]",2,0,1,0.9959228179964917,21093,1046,82.56954067107925,1.2619502868068833,0.3202676864244742,1046,335,21003.001861618923,Sharp,110.98604583740234,67.53901389653109,0,255,255,Well Exposed,36.16943359375,49.293521881103516,68.11708450317383,50.722185276400516,35.25313440327903,108.35092587942735,High,March
DJI_20250324094644_0098_V_March.png,data\raw\images\DJI_20250324094644_0098_V_March.png,data\raw\masks\DJI_20250324094644_0098_V_March.png,22.258758544921875,Sparse,22.258758544921875,0.07457303552716664,0.1578361688388921,0.10843703326056987,58350,262144,True,"[0, 255]",1,0,0,1.0,28353,1470,117.60676777373646,1.2292517006802721,0.3163265306122449,1470,465,20179.65194626146,Sharp,107.98625564575195,69.59643942722545,0,255,255,Well Exposed,39.78996276855469,50.4320182800293,75.74153518676758,54.30681130687427,34.25267266184352,108.93693384349383,High,March
DJI_20250324094645_0099_V_March.png,data\raw\images\DJI_20250324094645_0099_V_March.png,data\raw\masks\DJI_20250324094645_0099_V_March.png,24.662399291992188,Sparse,24.662399291992188,0.09034807513480513,0.16630047121361152,0.11183440264533548,64651,262144,True,"[0, 255]",1,0,0,1.0,30410,1734,137.94707004960847,1.256632064590542,0.328719723183391,1734,570,18426.00128886423,Sharp,101.43628311157227,70.14842476783855,0,255,255,Well Exposed,44.40193176269531,52.070030212402344,77.48936462402344,57.06004337729561,32.394529035298,110.17045675937574,High,March
DJI_20250324094646_0100_V_March.png,data\raw\images\DJI_20250324094646_0100_V_March.png,data\raw\masks\DJI_20250324094646_0100_V_March.png,22.841644287109375,Sparse,22.841644287109375,0.08061242186076417,0.15517112504421804,0.09741046381931681,59878,262144,True,"[0, 255]",1,0,0,1.0,24754,1530,118.69211876182817,1.2483660130718954,0.2954248366013072,1530,452,19114.007033544993,Sharp,102.13897705078125,70.58159657560935,0,255,255,Well Exposed,43.69773864746094,51.61058044433594,72.20512390136719,54.517723773981274,32.50593515600204,109.92546946191939,High,March
DJI_20250324094646_0101_V_March.png,data\raw\images\DJI_20250324094646_0101_V_March.png,data\raw\masks\DJI_20250324094646_0101_V_March.png,19.047164916992188,Sparse,19.047164916992188,0.06042214114873925,0.13903273432087024,0.09311394784964767,49931,262144,True,"[0, 255]",1,0,0,1.0,29670,1646,126.22677337019466,1.2272174969623328,0.2703523693803159,1646,445,20013.572185263038,Sharp,101.88521957397461,72.32602362415734,0,255,255,Well Exposed,43.74504089355469,50.319820404052734,73.33714294433594,56.010025942529595,34.09572027523586,109.2366474631033,High,March
DJI_20250324094647_0102_V_March.png,data\raw\images\DJI_20250324094647_0102_V_March.png,data\raw\masks\DJI_20250324094647_0102_V_March.png,17.506790161132812,Sparse,17.506790161132812,0.05448688100957793,0.1292174399087652,0.09400507609049477,45893,262144,True,"[0, 255]",5,3,1,0.9967658473479948,34012,1935,159.74448425076844,1.3080103359173127,0.28165374677002586,1935,545,21622.72609651128,Sharp,103.62038040161133,71.16565375579066,0,255,255,Well Exposed,42.02003479003906,48.35034942626953,71.30835723876953,54.570650494817784,32.04798910036586,108.28174330754037,High,March
DJI_20250324094648_0103_V_March.png,data\raw\images\DJI_20250324094648_0103_V_March.png,data\raw\masks\DJI_20250324094648_0103_V_March.png,15.212631225585938,Sparse,15.212631225585938,0.04110288176061017,0.1183641894208232,0.09105996524586396,39879,262144,True,"[0, 255]",1,0,0,1.0,33613,1741,135.7143063148896,1.280298678920161,0.2533026995979322,1741,441,23229.592032482768,Sharp,103.63066482543945,70.41495514857586,0,255,255,Well Exposed,41.070556640625,45.72824478149414,70.34890365600586,53.104263934221116,32.38652519369694,107.34864080645262,High,March
DJI_20250324094648_0104_V_March.png,data\raw\images\DJI_20250324094648_0104_V_March.png,data\raw\masks\DJI_20250324094648_0104_V_March.png,16.188430786132812,Sparse,16.188430786132812,0.03876766771019922,0.11355250462261877,0.09887240540747547,42437,262144,True,"[0, 255]",3,0,2,0.9960794563512807,42086,2515,197.57178294494224,1.2807157057654075,0.26481113320079525,2515,666,24260.215042762844,Sharp,104.93358612060547,69.2660062651632,0,255,255,Well Exposed,40.47737121582031,46.27232360839844,70.79127883911133,52.98020287569868,33.876184498379196,106.84243343049329,High,March
